displayName,rating,userRatingCount,primaryType,placeUri,address,latitude,longitude,weekdayDescriptions,nextCloseTime,neighborhood,nextCloseHour,trueCoffee,5,4,3,2,1,adjustedRating
Boerejongens Coffeeshop West Amsterdam,4.6,2921,store,https://maps.google.com/?cid=9043965812478737731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Baarsjesweg 239, 1058 AA Amsterdam, Netherlands",52.362314999999995,4.8575481,"Monday: 7:00 AM - 11:45 PM
Tuesday: 7:00 AM - 11:45 PM
Wednesday: 7:00 AM - 11:45 PM
Thursday: 7:00 AM - 11:45 PM
Friday: 7:00 AM - 11:45 PM
Saturday: 7:00 AM - 11:45 PM
Sunday: 7:00 AM - 11:45 PM",2025-10-21T21:45:00Z,Amsterdam West,23,1,2339,338,82,41,121,4.5889670324967895
Doppio Espresso,4.5,443,coffee_shop,https://maps.google.com/?cid=16653151897837354046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Kinkerstraat 173, 1053 DP Amsterdam, Netherlands",52.365804399999995,4.8674656999999995,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-10-21T16:00:00Z,Amsterdam West,18,1,317,80,26,4,16,4.4398216071848235
Koffie ende Koeck,4.7,639,vegan_restaurant,https://maps.google.com/?cid=2803892237093387309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Haarlemmerweg 175, 1051 LA Amsterdam, Netherlands",52.385247,4.8717768999999995,"Monday: Closed
Tuesday: Closed
Wednesday: 10:00 AM - 5:00 PM
Thursday: 10:00 AM - 5:00 PM
Friday: 10:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",,Amsterdam West,,1,528,80,17,8,6,4.688572000593611
GoodNews Coffee Constantijn 67,4.7,64,coffee_shop,https://maps.google.com/?cid=1973049628910485453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Eerste Constantijn Huygensstraat 67, 1054 BT Amsterdam, Netherlands",52.3631981,4.875329,"Monday: 8:00 AM - 5:45 PM
Tuesday: 8:00 AM - 5:45 PM
Wednesday: 8:00 AM - 5:45 PM
Thursday: 8:00 AM - 5:45 PM
Friday: 8:00 AM - 5:45 PM
Saturday: 9:00 AM - 5:45 PM
Sunday: 9:00 AM - 5:45 PM",2025-10-21T15:45:00Z,Amsterdam West,17,1,55,4,2,2,1,4.403326047008254
Vanaut,4.9,553,coffee_shop,https://maps.google.com/?cid=12409265980219823295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Postjesweg 55, 1057 DW Amsterdam, Netherlands",52.3641188,4.8556174,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 4:00 PM",,Amsterdam West,,1,528,13,5,3,4,4.860119693605819
Coffee & Juices,4.3,114,coffee_shop,https://maps.google.com/?cid=16204687375126797736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Jan van Galenstraat 109, 1056 BK Amsterdam, Netherlands",52.374612299999995,4.8594867,"Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,77,19,5,6,7,4.103429368300786
Li's coffee house,4.6,83,coffee_shop,https://maps.google.com/?cid=5715673299247800438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Jan van Galenstraat 315A, 1056 CB Amsterdam, Netherlands",52.3716192,4.8459498,"Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,63,13,2,0,5,4.274046226215804
CoffeeRoastery Amsterdam,4.2,399,food,https://maps.google.com/?cid=17271952354804148821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Jan Pieter Heijestraat 143, 1054 MG Amsterdam, Netherlands",52.3613826,4.8650449,"Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,224,97,33,22,23,4.0846986659081645
Mundi,4.6,212,coffee_shop,https://maps.google.com/?cid=16944520297415958844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Postjesweg 98, 1057 EG Amsterdam, Netherlands",52.36444100000001,4.853974099999999,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 8:30 AM - 5:00 PM",,Amsterdam West,,1,169,21,7,9,6,4.4467487000728845
Cafecito | Nassaukade | ℃ Coffeebar,4.3,339,coffee_shop,https://maps.google.com/?cid=13666086278521302819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Nassaukade 330 H, 1053 LT Amsterdam, Netherlands",52.3683996,4.8759174,"Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 7:00 PM
Saturday: 8:30 AM - 7:00 PM
Sunday: 8:30 AM - 7:00 PM",2025-10-21T16:00:00Z,Amsterdam West,18,1,219,60,22,12,26,4.152993290968821
Teds Amsterdam Oud West - All Day Brunch,4.2,2431,brunch_restaurant,https://maps.google.com/?cid=3863037798307536422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bosboom Toussaintstraat 60, 1054 AV Amsterdam, Netherlands",52.3653,4.874789300000001,"Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,1469,425,188,148,201,4.111853572020331
Coffee Company,4.2,380,coffee_shop,https://maps.google.com/?cid=3728987105828904066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Kinkerstraat 330-332, 1053 GK Amsterdam, Netherlands",52.364985,4.862749,"Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM",2025-10-21T16:00:00Z,Amsterdam West,18,1,197,99,54,10,20,4.057143559487195
Staring at Jacob,4.5,2483,brunch_restaurant,https://maps.google.com/?cid=7623297946045251180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Jacob Van Lennepkade 215, 1054 ZP Amsterdam, Netherlands",52.36231,4.861847099999999,"Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM",,Amsterdam West,,1,1766,439,136,70,72,4.478964343678392
louf - oud west,4.7,547,bakery,https://maps.google.com/?cid=14216289108422456440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bilderdijkstraat 38, 1053 LA Amsterdam, Netherlands",52.3714613,4.870341499999999,"Monday: 8:00 AM - 3:00 PM
Tuesday: 8:00 AM - 3:00 PM
Wednesday: 8:00 AM - 3:00 PM
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 8:00 AM - 3:00 PM
Sunday: 8:00 AM - 3:00 PM",,Amsterdam West,,1,452,51,23,8,13,4.609325033964642
Buongiorno Espresso bar,4.3,276,cafe,https://maps.google.com/?cid=5270067162485748824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Admiraal de Ruijterweg 328, 1055 MX Amsterdam, Netherlands",52.3806765,4.8549457,"Monday: 7:30 AM - 5:30 PM
Tuesday: 7:30 AM - 5:30 PM
Wednesday: 7:30 AM - 5:30 PM
Thursday: 7:30 AM - 5:30 PM
Friday: 7:30 AM - 5:30 PM
Saturday: 8:00 AM - 5:30 PM
Sunday: 8:00 AM - 5:30 PM",2025-10-21T15:30:00Z,Amsterdam West,17,1,158,67,32,8,11,4.151776570048323
Coffee & Juices.,4.4,255,cafe,https://maps.google.com/?cid=1417133765277965500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Hugo de Grootplein 16I, 1052 KX Amsterdam, Netherlands",52.3750085,4.8725290999999995,"Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,170,51,12,7,15,4.2471726900514515
coffeecompany,3.9,254,coffee_shop,https://maps.google.com/?cid=2021557528110445001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bos en Lommerplein 116, 1055 EK Amsterdam, Netherlands",52.3782894,4.8463278999999995,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-10-21T16:00:00Z,Amsterdam West,18,1,137,51,18,11,37,3.7781202128882154
Out of office coffee,4.7,16,coffee_shop,https://maps.google.com/?cid=10994753723193382594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Parkeerplaats, Haarlemmerweg 313, 1051 LG Amsterdam, Netherlands",52.3850911,4.8672716,"Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",,Amsterdam West,,1,13,2,0,1,0,3.863257911925107
Lunchroom Fika Amsterdam,4.4,155,restaurant,https://maps.google.com/?cid=9537605688353729900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bellamystraat 11, 1053 BE Amsterdam, Netherlands",52.3671594,4.866560499999999,"Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 6:00 PM
Saturday: 7:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM",2025-10-21T16:00:00Z,Amsterdam West,18,1,115,13,11,5,11,4.1906036961626185
Bakkerswinkel Westerpark Amsterdam,4.4,1015,restaurant,https://maps.google.com/?cid=13237765332408855275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Polonceaukade 1&2, 1014 DA Amsterdam, Netherlands",52.3858058,4.8746378,"Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,594,285,78,23,35,4.302663984
"Coffeeshop ""El Marssa""",4.5,128,store,https://maps.google.com/?cid=5250009310104653491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Witte de Withstraat 106, 1057 ZG Amsterdam, Netherlands",52.3690067,4.8593055,"Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam West,1,0,90,23,6,4,5,4.270477421336746
Sticky Fingers,4.2,220,coffee_shop,https://maps.google.com/?cid=2655455895389630982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Amstelveenseweg 3, 1054 MA Amsterdam, Netherlands",52.3572322,4.8553535,"Monday: 7:00 AM - 11:00 PM
Tuesday: 7:00 AM - 11:00 PM
Wednesday: 7:00 AM - 11:00 PM
Thursday: 7:00 AM - 11:00 PM
Friday: 7:00 AM - 11:00 PM
Saturday: 7:00 AM - 11:00 PM
Sunday: 7:00 AM - 11:00 PM",2025-10-21T21:00:00Z,Amsterdam West,23,1,116,63,22,9,10,4.061650216130839
Café Duzz Dat!,4.7,32,pub,https://maps.google.com/?cid=10732946877583983388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bilderdijkstraat 151, 1053 KP Amsterdam, Netherlands",52.3682427,4.871746,"Monday: Closed
Tuesday: 2:00 PM - 1:00 AM
Wednesday: 2:00 PM - 1:00 AM
Thursday: 2:00 PM - 1:00 AM
Friday: 2:00 PM - 3:00 AM
Saturday: 2:00 PM - 3:00 AM
Sunday: 2:00 PM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam West,1,0,25,5,2,0,0,4.232773336
First Coffee,4.8,54,coffee_shop,https://maps.google.com/?cid=1980585937553856170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Vondelpark, 1071 AA Amsterdam, Netherlands",52.3609283,4.8739707,"Monday: Closed
Tuesday: 10:30 AM - 5:00 PM
Wednesday: 10:30 AM - 5:00 PM
Thursday: 10:30 AM - 5:00 PM
Friday: 10:30 AM - 5:00 PM
Saturday: 10:30 AM - 5:00 PM
Sunday: 10:30 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,49,3,0,0,2,4.433732467014344
Bendito café,4.6,228,coffee_shop,https://maps.google.com/?cid=17058230715417286249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Jan van Galenstraat 55, 1056 BH Amsterdam, Netherlands",52.374958,4.8625223,"Monday: 8:30 AM - 6:00 PM
Tuesday: 8:30 AM - 6:00 PM
Wednesday: 8:30 AM - 6:00 PM
Thursday: 8:30 AM - 6:00 PM
Friday: 8:30 AM - 7:00 PM
Saturday: 9:00 AM - 7:00 PM
Sunday: 9:00 AM - 7:00 PM",2025-10-21T16:00:00Z,Amsterdam West,18,1,192,14,9,3,10,4.501935416138875
Cafe Toussaint,4.2,588,diner,https://maps.google.com/?cid=10462564053319202331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bosboom Toussaintstraat 26, 1054 AS Amsterdam, Netherlands",52.3657671,4.8761924,"Monday: 11:00 AM - 12:00 AM
Tuesday: 11:00 AM - 12:00 AM
Wednesday: 11:00 AM - 12:00 AM
Thursday: 11:00 AM - 12:00 AM
Friday: 11:00 AM - 1:00 AM
Saturday: 10:00 AM - 1:00 AM
Sunday: 10:00 AM - 12:00 AM",2025-10-21T22:00:00Z,Amsterdam West,0,0,322,165,49,18,34,4.143827127647491
Beyou Amsterdam,4.3,20,coffee_shop,https://maps.google.com/?cid=14437084165757442374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Piri Reïsplein 33, 1057 KH Amsterdam, Netherlands",52.366406,4.8600115,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: Closed
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,14,3,0,1,2,3.5780000000000003
Espressofabriek,4.3,503,coffee_shop,https://maps.google.com/?cid=9172963774959381788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Pazzanistraat 39, 1014 DB Amsterdam, Netherlands",52.3861402,4.8719319,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",,Amsterdam West,,1,298,114,39,24,28,4.156122983292012
Cafe Thuys,4.5,684,bar,https://maps.google.com/?cid=15716657472509822750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"De Clercqstraat 129, 1053 AK Amsterdam, Netherlands",52.369906099999994,4.8653762,"Monday: 11:00 AM - 1:00 AM
Tuesday: 11:00 AM - 1:00 AM
Wednesday: 11:00 AM - 1:00 AM
Thursday: 11:00 AM - 1:00 AM
Friday: 11:00 AM - 3:00 AM
Saturday: 11:00 AM - 3:00 AM
Sunday: 11:00 AM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam West,1,0,435,183,50,8,8,4.443488032779283
Café Belcampo,4.1,312,cafe,https://maps.google.com/?cid=14602376729847071020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Hannie Dankbaarpassage 10, 1053 RT Amsterdam, Netherlands",52.3668894,4.8688723,"Monday: 9:30 AM - 5:30 PM
Tuesday: 9:30 AM - 5:30 PM
Wednesday: 9:30 AM - 5:30 PM
Thursday: 9:30 AM - 5:30 PM
Friday: 9:30 AM - 7:30 PM
Saturday: 10:00 AM - 5:30 PM
Sunday: 10:00 AM - 5:30 PM",2025-10-21T15:30:00Z,Amsterdam West,17,1,142,109,34,15,12,4.018846907197843
Uncommon Bar,4.8,125,cafe,https://maps.google.com/?cid=15621995018693113942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Eerste Constantijn Huygensstraat 86H, 1054 BX Amsterdam, Netherlands",52.3631612,4.8746955,"Monday: 7:30 AM - 3:00 PM
Tuesday: Closed
Wednesday: 7:30 AM - 3:00 PM
Thursday: 7:30 AM - 3:00 PM
Friday: 7:30 AM - 3:00 PM, 5:00 - 11:00 PM
Saturday: 8:30 AM - 3:00 PM, 5:00 - 11:00 PM
Sunday: 8:30 AM - 3:00 PM",,Amsterdam West,,1,116,3,0,2,4,4.600853685439972
Buongiorno Espressobar,4.1,371,coffee_shop,https://maps.google.com/?cid=5048646670555122223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Admiraal de Ruijterweg 23-27, 1057 JT Amsterdam, Netherlands",52.3707068,4.863033,"Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam West,17,1,184,101,45,20,21,3.9834335253008564
Coffeeshop Noord,4.7,313,store,https://maps.google.com/?cid=386226260986720522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Ooievaarsweg 10, 1021 GZ Amsterdam, Netherlands",52.383599399999994,4.912528099999999,"Monday: 7:00 AM - 12:45 AM
Tuesday: 7:00 AM - 12:45 AM
Wednesday: 7:00 AM - 12:45 AM
Thursday: 7:00 AM - 12:45 AM
Friday: 7:00 AM - 12:45 AM
Saturday: 7:00 AM - 12:45 AM
Sunday: 7:00 AM - 12:45 AM",2025-10-21T22:45:00Z,Amsterdam Noord,0,0,271,18,8,3,13,4.583073206240703
Sam's koffie - Noord,4.8,104,coffee_shop,https://maps.google.com/?cid=2552471327206908720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Meeuwenlaan 126B, 1021 JN Amsterdam, Netherlands",52.3866968,4.9236732,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,95,3,1,0,5,4.523932488646495
The Coffee Virus,4.7,144,coffee_shop,https://maps.google.com/?cid=1087580928395938188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Overhoeksplein 2, 1031 KS Amsterdam, Netherlands",52.384204999999994,4.902947999999999,"Monday: 8:45 AM - 4:00 PM
Tuesday: 8:45 AM - 4:00 PM
Wednesday: 8:45 AM - 4:00 PM
Thursday: 8:45 AM - 4:00 PM
Friday: 8:45 AM - 4:00 PM
Saturday: Closed
Sunday: Closed",,Amsterdam Noord,,1,114,20,6,2,2,4.512174817614712
Café de Ceuvel,4.5,2304,restaurant,https://maps.google.com/?cid=1335740391026703832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Korte Papaverweg 4, 1032 KB Amsterdam, Netherlands",52.3933105,4.9106865,"Monday: Closed
Tuesday: 12:00 - 11:00 PM
Wednesday: 12:00 - 11:00 PM
Thursday: 12:00 PM - 12:00 AM
Friday: 12:00 PM - 1:00 AM
Saturday: 12:00 PM - 1:00 AM
Sunday: 12:00 - 11:00 PM",2025-10-21T21:00:00Z,Amsterdam Noord,23,1,1580,508,119,53,44,4.4982220673361475
Boka's,4.8,617,coffee_shop,https://maps.google.com/?cid=17928567888473818340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Van der Pekstraat 40HS, 1031 EB Amsterdam, Netherlands",52.38809380000001,4.9094264999999995,"Monday: Closed
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,540,52,10,5,10,4.7340765741074895
Dolce Alchemia Coffee Roasters,4.9,37,food_store,https://maps.google.com/?cid=7438083735159912339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Zamenhofstraat 106c, 1022 AG Amsterdam, Netherlands",52.3866333,4.9314222999999995,"Monday: 8:00 AM - 12:00 PM
Tuesday: 8:00 AM - 2:00 PM
Wednesday: 8:00 AM - 2:00 PM
Thursday: 8:00 AM - 2:00 PM
Friday: 8:00 AM - 2:00 PM
Saturday: 8:00 AM - 2:00 PM
Sunday: Closed",,Amsterdam Noord,,1,36,0,0,0,1,4.417049018853722
Gentle Place Coffee,4.9,319,cafe,https://maps.google.com/?cid=11778196099392215283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Distelweg 409, 1031 HK Amsterdam, Netherlands",52.394723000000006,4.8998311,"Monday: 8:00 AM - 4:30 PM
Tuesday: 8:00 AM - 4:30 PM
Wednesday: 8:00 AM - 4:30 PM
Thursday: 8:00 AM - 4:30 PM
Friday: 8:00 AM - 4:30 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T14:30:00Z,Amsterdam Noord,16,1,300,14,4,1,0,4.850911684274721
Café ONS,4.5,1239,restaurant,https://maps.google.com/?cid=5161465139786604704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Buiksloterweg 27, 1031 CD Amsterdam, Netherlands",52.3847222,4.9066667,"Monday: Closed
Tuesday: 12:00 - 11:00 PM
Wednesday: 12:00 - 11:00 PM
Thursday: 12:00 - 11:00 PM
Friday: 12:00 PM - 12:00 AM
Saturday: 12:00 PM - 12:00 AM
Sunday: 12:00 - 11:00 PM",2025-10-21T21:00:00Z,Amsterdam Noord,23,1,853,282,57,20,27,4.499095212508621
